transaction_id,product_id,warehouse_id,supplier_id,sale_date,quantity_sold,unit_price_sold,total_amount,customer_type
2573,18,7,12,2024-02-14,21,182.62,3834.92,Farmer
2574,9,3,8,2024-02-14,36,55.86,2011.04,Cooperative
2575,19,9,5,2024-02-15,9,335.82,3022.4,Farmer
2576,26,5,9,2024-02-15,14,518.03,7252.39,Farmer
2577,25,2,9,2024-02-15,32,192.78,6168.91,Farmer
2578,34,10,10,2024-02-15,2,196.78,393.56,Farmer
2579,35,10,13,2024-02-15,1,893.07,893.07,Farmer
2580,4,2,1,2024-02-15,12,78.65,943.8,Wholesaler
2581,3,2,8,2024-02-15,36,330.63,11902.59,Farmer
2582,33,8,7,2024-02-15,1,11605.99,11605.99,Wholesaler
2583,1,8,8,2024-02-15,44,92.53,4071.45,Government
2584,17,3,6,2024-02-16,34,439.31,14936.52,Government
2585,8,7,1,2024-02-16,2,52.56,105.11,Farmer
2586,13,7,6,2024-02-16,40,286.0,11440.15,Wholesaler
2587,22,8,3,2024-02-16,15,437.97,6569.62,Farmer
2588,18,4,5,2024-02-16,11,201.39,2215.27,Farmer
2589,2,3,8,2024-02-16,30,94.68,2840.44,Farmer
2590,2,5,8,2024-02-16,32,88.58,2834.56,Farmer
2591,8,4,1,2024-02-16,27,54.22,1464.04,Retailer
2592,13,6,5,2024-02-16,36,254.86,9174.8,Retailer
2593,20,8,11,2024-02-16,43,365.83,15730.83,Government
2594,25,5,11,2024-02-16,19,191.87,3645.58,Government
2595,21,7,11,2024-02-16,13,300.18,3902.35,Cooperative
2596,21,2,15,2024-02-16,16,287.72,4603.53,Farmer
2597,4,4,8,2024-02-17,9,69.89,629.03,Cooperative
2598,19,2,14,2024-02-17,20,347.42,6948.49,Farmer
2599,6,5,1,2024-02-17,29,120.34,3489.78,Cooperative
2600,23,5,15,2024-02-17,28,678.68,19003.13,Retailer
2601,6,8,8,2024-02-17,18,116.06,2089.04,Farmer
2602,7,8,1,2024-02-17,30,69.81,2094.4,Government
2603,13,2,6,2024-02-17,18,263.5,4742.99,Farmer
2604,35,10,7,2024-02-17,2,866.5,1733.01,Farmer
2605,7,8,1,2024-02-17,6,68.8,412.77,Farmer
2606,4,4,1,2024-02-17,7,75.05,525.38,Cooperative
2607,13,6,2,2024-02-17,41,289.48,11868.86,Farmer
2608,3,1,1,2024-02-17,21,307.22,6451.71,Cooperative
2609,34,7,10,2024-02-17,4,182.65,730.61,Farmer
2610,30,6,7,2024-02-17,4,1256.26,5025.03,Retailer
2611,22,8,3,2024-02-17,36,442.84,15942.39,Cooperative
2612,22,3,9,2024-02-17,17,435.72,7407.28,Farmer
2613,20,2,9,2024-02-18,10,408.56,4085.58,Cooperative
2614,13,2,2,2024-02-18,1,291.21,291.21,Government
2615,26,8,9,2024-02-18,20,515.0,10300.02,Cooperative
2616,11,10,1,2024-02-18,43,101.13,4348.55,Government
2617,25,2,11,2024-02-18,12,190.03,2280.41,Government
2618,29,1,6,2024-02-18,2,456.61,913.21,Farmer
2619,7,8,1,2024-02-18,38,70.49,2678.7,Government
2620,34,7,7,2024-02-18,5,191.94,959.7,Farmer
2621,19,7,6,2024-02-18,10,307.38,3073.79,Government
2622,8,3,1,2024-02-18,12,55.45,665.35,Retailer
2623,8,10,1,2024-02-18,3,53.11,159.33,Government
2624,26,2,11,2024-02-18,49,515.03,25236.5,Cooperative
2625,5,2,8,2024-02-18,3,90.82,272.46,Farmer
2626,25,7,3,2024-02-19,19,199.29,3786.48,Farmer
2627,20,1,11,2024-02-19,38,400.61,15223.19,Farmer
2628,2,2,1,2024-02-19,10,93.68,936.85,Farmer
2629,18,3,12,2024-02-19,1,182.74,182.74,Retailer
2630,33,10,7,2024-02-19,1,12544.08,12544.08,Wholesaler
2631,29,9,11,2024-02-19,48,515.88,24762.25,Retailer
2632,18,3,14,2024-02-19,12,176.87,2122.4,Farmer
2633,19,3,6,2024-02-19,43,308.63,13271.18,Cooperative
2634,12,1,1,2024-02-20,6,99.91,599.48,Government
2635,5,7,1,2024-02-20,44,96.82,4259.87,Retailer
2636,34,7,7,2024-02-20,3,182.65,547.95,Retailer
2637,9,2,8,2024-02-20,21,56.46,1185.61,Retailer
2638,18,1,14,2024-02-20,13,178.52,2320.71,Retailer
2639,18,5,6,2024-02-20,3,177.87,533.62,Farmer
2640,18,6,2,2024-02-20,26,180.34,4688.79,Retailer
2641,29,1,11,2024-02-20,6,458.13,2748.8,Government
2642,21,1,11,2024-02-20,25,284.52,7113.12,Farmer
2643,16,3,6,2024-02-20,10,922.43,9224.25,Farmer
2644,9,10,1,2024-02-20,6,55.8,334.78,Farmer
2645,7,5,1,2024-02-20,36,70.78,2548.15,Farmer
2646,17,3,6,2024-02-20,1,483.37,483.37,Cooperative
2647,30,8,7,2024-02-21,2,1209.0,2418.0,Retailer
2648,7,7,8,2024-02-21,35,70.49,2466.99,Cooperative
2649,29,9,6,2024-02-21,48,507.58,24363.74,Farmer
2650,1,8,1,2024-02-21,45,92.48,4161.47,Farmer
2651,20,3,11,2024-02-21,35,380.46,13316.09,Retailer
2652,13,2,5,2024-02-21,39,266.8,10405.38,Retailer
2653,23,2,3,2024-02-21,35,667.52,23363.04,Farmer
2654,8,2,1,2024-02-21,37,58.42,2161.36,Wholesaler
2655,34,2,13,2024-02-21,4,192.88,771.52,Retailer
2656,3,7,1,2024-02-21,2,309.96,619.93,Farmer
2657,23,9,15,2024-02-21,38,663.2,25201.65,Farmer
2658,22,5,15,2024-02-22,32,437.46,13998.63,Farmer
2659,19,3,14,2024-02-22,43,332.36,14291.38,Retailer
2660,17,5,12,2024-02-22,35,439.88,15395.72,Farmer
2661,23,8,11,2024-02-22,36,602.53,21691.0,Farmer
2662,20,5,15,2024-02-22,21,413.64,8686.36,Retailer
2663,13,7,12,2024-02-22,12,285.14,3421.64,Farmer
2664,27,9,6,2024-02-22,14,885.96,12403.37,Farmer
2665,9,4,1,2024-02-22,46,60.04,2761.88,Farmer
2666,4,7,8,2024-02-22,4,70.21,280.86,Cooperative
2667,20,5,15,2024-02-23,29,369.7,10721.39,Farmer
2668,1,3,8,2024-02-23,45,84.6,3807.13,Farmer
2669,22,9,9,2024-02-23,48,448.83,21543.79,Government
2670,18,7,6,2024-02-23,21,194.08,4075.72,Retailer
2671,18,6,2,2024-02-23,46,182.49,8394.36,Farmer
2672,1,4,1,2024-02-23,45,86.85,3908.31,Cooperative
2673,8,2,8,2024-02-23,50,53.39,2669.68,Farmer
2674,31,8,13,2024-02-23,1,4333.62,4333.62,Farmer
2675,8,5,1,2024-02-23,46,57.48,2643.88,Farmer
2676,13,7,5,2024-02-23,44,262.63,11555.74,Wholesaler
2677,6,8,8,2024-02-23,45,117.56,5290.13,Farmer
2678,7,1,8,2024-02-23,21,67.16,1410.4,Farmer
2679,19,2,12,2024-02-23,36,345.4,12434.29,Farmer
2680,34,8,13,2024-02-24,4,179.82,719.29,Cooperative
2681,35,10,13,2024-02-24,4,881.57,3526.27,Farmer
2682,19,7,12,2024-02-24,28,332.08,9298.21,Cooperative
2683,33,2,10,2024-02-24,5,11600.96,58004.81,Retailer
2684,20,1,3,2024-02-24,27,370.98,10016.36,Retailer
2685,13,2,2,2024-02-24,32,268.13,8580.06,Government
2686,29,3,9,2024-02-24,34,479.66,16308.55,Government
2687,21,3,15,2024-02-24,24,308.47,7403.33,Farmer
2688,17,2,2,2024-02-25,25,440.18,11004.61,Farmer
2689,14,9,2,2024-02-25,11,1464.02,16104.25,Retailer
2690,34,6,7,2024-02-25,5,185.93,929.63,Retailer
2691,23,1,15,2024-02-25,49,638.01,31262.54,Cooperative
2692,13,6,6,2024-02-25,47,286.27,13454.53,Cooperative
2693,22,1,3,2024-02-25,2,401.78,803.56,Farmer
2694,18,8,6,2024-02-25,39,180.09,7023.57,Retailer
2695,18,2,14,2024-02-25,38,184.71,7019.09,Farmer
2696,20,3,9,2024-02-26,33,388.8,12830.53,Retailer
2697,4,10,1,2024-02-26,32,77.79,2489.27,Cooperative
2698,6,8,8,2024-02-26,12,107.67,1292.05,Cooperative
2699,34,8,13,2024-02-26,2,176.67,353.34,Retailer
2700,29,3,6,2024-02-26,10,465.34,4653.44,Retailer
2701,34,4,13,2024-02-26,4,184.67,738.67,Farmer
2702,18,3,2,2024-02-26,32,180.28,5768.86,Cooperative
2703,1,4,8,2024-02-26,3,88.85,266.56,Farmer
2704,7,2,8,2024-02-26,37,68.9,2549.47,Farmer
2705,18,4,12,2024-02-26,25,177.7,4442.57,Wholesaler
2706,34,6,10,2024-02-26,1,188.96,188.96,Farmer
2707,10,7,1,2024-02-26,31,82.75,2565.16,Retailer
2708,19,4,12,2024-02-26,3,341.5,1024.5,Retailer
2709,21,9,9,2024-02-26,28,309.01,8652.22,Farmer
2710,27,7,9,2024-02-27,5,891.02,4455.12,Farmer
2711,34,4,13,2024-02-27,1,202.87,202.87,Retailer
2712,17,1,14,2024-02-27,39,471.98,18407.24,Cooperative
2713,2,1,1,2024-02-27,3,89.38,268.13,Cooperative
2714,29,3,9,2024-02-27,2,484.0,968.01,Retailer
2715,35,2,10,2024-02-27,3,875.41,2626.22,Farmer
2716,24,8,3,2024-02-27,50,237.0,11849.85,Wholesaler
2717,1,1,1,2024-02-27,16,86.57,1385.18,Farmer
2718,19,7,6,2024-02-27,15,335.7,5035.5,Cooperative
2719,7,5,1,2024-02-27,2,64.99,129.97,Farmer
2720,27,7,6,2024-02-28,12,855.42,10265.02,Farmer
2721,2,1,8,2024-02-28,16,96.97,1551.46,Government
2722,16,6,12,2024-02-28,17,958.02,16286.42,Retailer
2723,35,7,7,2024-02-28,5,910.8,4554.01,Government
2724,23,5,11,2024-02-28,20,626.31,12526.3,Retailer
2725,21,1,11,2024-02-28,32,294.42,9421.3,Farmer
2726,18,8,5,2024-02-28,1,184.57,184.57,Farmer
2727,1,1,8,2024-02-28,46,92.4,4250.23,Farmer
2728,26,7,3,2024-02-28,17,559.01,9503.1,Retailer
2729,13,1,2,2024-02-28,16,292.05,4672.8,Cooperative
2730,8,10,1,2024-02-28,32,53.7,1718.55,Farmer
2731,25,9,3,2024-02-28,43,195.94,8425.3,Farmer
2732,6,4,8,2024-02-29,45,114.34,5145.19,Cooperative
2733,20,1,3,2024-02-29,12,361.82,4341.81,Cooperative
2734,11,10,1,2024-02-29,28,93.24,2610.69,Retailer
2735,10,1,1,2024-02-29,44,80.41,3538.01,Wholesaler
2736,27,1,6,2024-02-29,39,847.41,33048.84,Farmer
2737,14,9,5,2024-02-29,33,1366.16,45083.22,Farmer
2738,19,1,14,2024-02-29,35,319.05,11166.65,Farmer
2739,26,2,11,2024-02-29,29,495.09,14357.5,Farmer
2740,8,4,1,2024-02-29,45,53.3,2398.36,Retailer
2741,25,9,11,2024-03-01,13,194.74,2531.57,Farmer
2742,26,10,15,2024-03-01,13,516.82,6718.63,Retailer
2743,7,8,8,2024-03-01,9,66.65,599.83,Cooperative
2744,18,3,2,2024-03-01,30,178.48,5354.31,Farmer
2745,3,7,1,2024-03-01,5,314.99,1574.95,Cooperative
2746,2,2,1,2024-03-01,34,90.59,3079.96,Retailer
2747,14,9,2,2024-03-01,32,1418.74,45399.77,Farmer
2748,4,3,1,2024-03-01,25,68.45,1711.26,Cooperative
2749,25,5,11,2024-03-01,47,212.6,9992.39,Farmer
2750,16,6,2,2024-03-01,38,972.29,36947.01,Farmer
2751,13,7,5,2024-03-01,20,259.6,5192.03,Retailer
2752,21,3,15,2024-03-01,3,310.68,932.03,Farmer
2753,8,5,1,2024-03-01,48,60.0,2879.9,Cooperative
2754,23,8,15,2024-03-01,24,611.91,14685.96,Government
2755,23,7,11,2024-03-02,15,640.85,9612.75,Farmer
2756,26,10,9,2024-03-02,29,551.9,16005.1,Retailer
2757,2,2,8,2024-03-02,11,92.58,1018.35,Farmer
2758,26,1,11,2024-03-02,16,558.89,8942.22,Cooperative
2759,4,1,1,2024-03-02,13,69.45,902.82,Farmer
2760,13,3,6,2024-03-02,30,278.82,8364.47,Retailer
2761,20,1,9,2024-03-02,5,402.69,2013.46,Farmer
2762,7,7,1,2024-03-02,31,69.52,2155.22,Retailer
2763,17,1,2,2024-03-02,19,447.04,8493.72,Wholesaler
2764,34,2,7,2024-03-02,2,197.57,395.13,Farmer
2765,1,10,1,2024-03-02,26,86.18,2240.81,Retailer
2766,35,7,13,2024-03-02,2,904.19,1808.39,Retailer
2767,34,8,10,2024-03-03,5,184.51,922.56,Farmer
2768,7,2,8,2024-03-03,45,62.53,2813.88,Retailer
2769,35,10,7,2024-03-03,2,882.66,1765.32,Farmer
2770,23,7,11,2024-03-03,4,628.29,2513.16,Retailer
2771,14,6,12,2024-03-03,5,1349.98,6749.9,Farmer
2772,14,6,12,2024-03-03,2,1436.79,2873.58,Government
2773,26,5,3,2024-03-03,32,524.08,16770.56,Farmer
2774,5,2,1,2024-03-03,44,97.07,4271.22,Retailer
2775,6,8,1,2024-03-03,35,108.25,3788.67,Farmer
2776,30,8,7,2024-03-03,5,1319.08,6595.42,Retailer
2777,18,3,12,2024-03-03,12,189.18,2270.17,Farmer
2778,18,1,2,2024-03-04,33,191.15,6307.81,Government
2779,31,7,10,2024-03-04,4,4302.98,17211.91,Retailer
2780,18,1,14,2024-03-04,19,200.94,3817.82,Retailer
2781,17,3,14,2024-03-04,8,445.72,3565.77,Cooperative
2782,23,8,9,2024-03-04,48,595.08,28563.65,Cooperative
2783,35,4,13,2024-03-04,1,849.55,849.55,Wholesaler
2784,26,7,9,2024-03-04,20,546.01,10920.14,Retailer
2785,2,5,1,2024-03-04,43,92.09,3959.7,Retailer
2786,20,7,11,2024-03-04,36,369.33,13295.84,Wholesaler
2787,15,4,5,2024-03-04,19,1572.64,29880.25,Farmer
2788,9,7,1,2024-03-04,49,58.85,2883.74,Farmer
2789,24,8,3,2024-03-04,17,266.05,4522.81,Government
2790,35,7,13,2024-03-04,1,890.55,890.55,Farmer
2791,3,7,1,2024-03-05,22,346.92,7632.23,Farmer
2792,29,3,6,2024-03-05,22,516.3,11358.6,Farmer
2793,24,2,3,2024-03-05,40,235.42,9416.79,Farmer
2794,7,5,1,2024-03-05,39,66.93,2610.38,Farmer
2795,11,2,1,2024-03-05,2,91.04,182.08,Farmer
2796,35,6,13,2024-03-05,5,914.43,4572.13,Farmer
2797,9,8,1,2024-03-05,27,58.06,1567.64,Farmer
2798,35,6,13,2024-03-05,5,834.13,4170.65,Government
2799,25,7,11,2024-03-05,25,193.21,4830.36,Retailer
2800,20,7,9,2024-03-05,21,395.47,8304.91,Cooperative
2801,22,3,9,2024-03-05,28,447.07,12518.02,Retailer
2802,8,3,1,2024-03-05,4,59.6,238.39,Farmer
2803,13,8,5,2024-03-05,2,285.34,570.68,Cooperative
2804,25,8,3,2024-03-06,29,211.26,6126.57,Retailer
2805,5,10,1,2024-03-06,50,100.75,5037.27,Farmer
2806,19,4,14,2024-03-06,16,317.45,5079.15,Retailer
2807,19,9,12,2024-03-06,17,332.81,5657.71,Farmer
2808,10,8,8,2024-03-06,49,77.31,3788.32,Retailer
2809,5,2,8,2024-03-06,15,91.15,1367.19,Farmer
2810,13,7,14,2024-03-06,20,278.42,5568.42,Farmer
2811,3,1,8,2024-03-07,34,350.36,11912.38,Retailer
2812,18,7,6,2024-03-07,41,186.63,7651.99,Retailer
2813,2,2,8,2024-03-07,46,93.1,4282.58,Cooperative
2814,23,1,15,2024-03-07,39,664.41,25911.89,Retailer
2815,13,8,5,2024-03-07,47,292.63,13753.59,Farmer
2816,17,2,12,2024-03-07,18,449.23,8086.12,Farmer
2817,13,5,12,2024-03-07,14,282.78,3958.9,Cooperative
2818,17,3,2,2024-03-07,16,459.4,7350.37,Cooperative
2819,30,6,13,2024-03-07,3,1252.22,3756.65,Retailer
2820,1,1,8,2024-03-07,10,86.44,864.43,Farmer
2821,23,10,9,2024-03-08,10,635.46,6354.61,Farmer
2822,10,1,8,2024-03-08,44,77.26,3399.53,Retailer
2823,14,9,6,2024-03-08,6,1443.6,8661.58,Government
2824,6,8,1,2024-03-08,49,112.37,5506.21,Cooperative
2825,29,9,6,2024-03-08,44,523.59,23038.12,Government
2826,21,9,15,2024-03-08,28,301.71,8447.84,Farmer
2827,12,5,8,2024-03-08,49,114.71,5620.95,Farmer
2828,4,2,1,2024-03-08,45,75.8,3410.84,Farmer
2829,1,1,8,2024-03-08,6,86.74,520.46,Farmer
2830,26,2,9,2024-03-08,8,529.37,4234.99,Farmer
2831,21,5,15,2024-03-08,26,295.91,7693.53,Farmer
2832,4,10,1,2024-03-09,10,78.65,786.54,Cooperative
2833,18,3,14,2024-03-09,41,180.65,7406.6,Retailer
2834,13,10,14,2024-03-09,20,263.05,5261.01,Farmer
2835,25,2,9,2024-03-09,25,207.14,5178.55,Farmer
2836,9,1,8,2024-03-09,5,60.31,301.55,Retailer
2837,13,2,14,2024-03-09,11,275.75,3033.24,Retailer
2838,10,4,8,2024-03-09,8,80.62,644.94,Retailer
2839,17,1,12,2024-03-09,24,472.57,11341.67,Farmer
2840,20,9,3,2024-03-09,15,401.69,6025.32,Farmer
2841,29,7,11,2024-03-09,50,470.08,23504.03,Farmer
2842,12,5,8,2024-03-10,3,106.7,320.11,Retailer
2843,22,9,11,2024-03-10,35,435.13,15229.43,Farmer
2844,34,8,13,2024-03-10,3,179.98,539.93,Cooperative
2845,2,10,8,2024-03-10,12,98.14,1177.73,Government
2846,17,10,5,2024-03-10,9,442.85,3985.66,Farmer
2847,12,10,1,2024-03-10,8,103.29,826.28,Farmer
2848,23,9,9,2024-03-10,36,648.74,23354.51,Retailer
2849,23,8,3,2024-03-10,10,613.38,6133.83,Farmer
2850,4,3,8,2024-03-11,19,71.2,1352.83,Farmer
2851,20,3,15,2024-03-11,24,375.0,9000.03,Cooperative
2852,1,8,1,2024-03-11,48,86.24,4139.56,Farmer
2853,23,2,15,2024-03-11,26,661.85,17208.08,Retailer
2854,26,5,11,2024-03-11,17,537.61,9139.43,Farmer
2855,1,3,1,2024-03-11,19,90.64,1722.17,Retailer
2856,10,8,1,2024-03-11,15,83.54,1253.11,Farmer
2857,7,7,1,2024-03-11,32,69.63,2228.09,Cooperative
2858,6,5,8,2024-03-11,50,113.6,5679.96,Farmer
2859,16,2,14,2024-03-11,35,927.06,32447.07,Retailer
2860,35,4,13,2024-03-11,3,829.51,2488.53,Farmer
2861,14,9,14,2024-03-11,6,1343.52,8061.14,Wholesaler
2862,13,8,12,2024-03-12,41,270.61,11094.93,Retailer
2863,18,1,5,2024-03-12,21,202.38,4249.88,Farmer
2864,25,1,9,2024-03-12,4,188.54,754.15,Retailer
2865,23,1,3,2024-03-12,6,645.61,3873.65,Farmer
2866,1,4,1,2024-03-12,39,87.58,3415.8,Cooperative
2867,17,1,5,2024-03-12,44,459.66,20224.95,Wholesaler
2868,4,7,8,2024-03-12,27,77.93,2104.22,Farmer
2869,17,7,14,2024-03-12,15,430.97,6464.62,Farmer
2870,17,7,14,2024-03-13,23,451.56,10385.94,Government
2871,17,7,2,2024-03-13,20,454.45,9088.95,Retailer
2872,11,5,8,2024-03-13,8,97.69,781.5,Retailer
2873,30,8,10,2024-03-13,4,1162.05,4648.2,Cooperative
2874,28,5,9,2024-03-13,34,316.92,10775.39,Farmer
2875,35,4,7,2024-03-13,5,825.52,4127.61,Farmer
2876,23,2,11,2024-03-13,3,664.13,1992.39,Retailer
2877,29,7,11,2024-03-13,33,514.05,16963.75,Farmer
2878,33,6,7,2024-03-14,4,13177.34,52709.36,Cooperative
2879,31,7,13,2024-03-14,3,4771.29,14313.86,Farmer
2880,16,6,14,2024-03-14,50,875.28,43763.76,Cooperative
2881,18,2,6,2024-03-14,36,198.78,7156.03,Farmer
2882,24,8,9,2024-03-14,13,252.86,3287.16,Farmer
2883,16,4,14,2024-03-14,40,879.46,35178.42,Retailer
2884,18,4,12,2024-03-14,6,192.39,1154.33,Wholesaler
2885,23,2,9,2024-03-15,50,643.38,32168.92,Government
2886,23,3,3,2024-03-15,19,636.82,12099.57,Cooperative
2887,4,4,1,2024-03-15,9,78.81,709.29,Retailer
2888,22,2,11,2024-03-15,32,446.78,14296.93,Wholesaler
2889,14,6,5,2024-03-15,40,1431.32,57252.92,Cooperative
2890,22,5,15,2024-03-15,7,434.28,3039.93,Farmer
2891,20,2,3,2024-03-15,7,389.23,2724.59,Retailer
2892,6,5,8,2024-03-15,22,115.35,2537.68,Wholesaler
2893,22,1,11,2024-03-15,42,417.26,17524.97,Farmer
2894,17,2,5,2024-03-15,7,489.2,3424.42,Government
2895,21,5,15,2024-03-15,24,288.39,6921.37,Farmer
2896,13,6,12,2024-03-16,10,271.5,2715.02,Retailer
2897,7,10,8,2024-03-16,25,71.05,1776.33,Farmer
2898,4,10,8,2024-03-16,6,76.95,461.71,Government
2899,35,6,10,2024-03-16,1,830.76,830.76,Farmer
2900,19,9,2,2024-03-16,25,304.16,7604.11,Cooperative
2901,24,2,3,2024-03-16,46,253.86,11677.73,Farmer
2902,17,5,2,2024-03-16,10,468.26,4682.56,Retailer
2903,22,5,9,2024-03-16,18,421.74,7591.36,Cooperative
2904,29,1,9,2024-03-16,33,484.22,15979.36,Cooperative
2905,7,8,1,2024-03-16,39,70.36,2743.9,Farmer
2906,4,2,8,2024-03-16,33,79.19,2613.4,Retailer
2907,17,5,5,2024-03-16,32,469.6,15027.11,Farmer
2908,5,3,1,2024-03-16,37,98.75,3653.84,Farmer
2909,24,8,9,2024-03-16,6,257.26,1543.54,Farmer
2910,13,4,14,2024-03-16,30,292.14,8764.28,Farmer
2911,5,2,1,2024-03-16,37,97.7,3614.76,Farmer
2912,23,8,11,2024-03-16,4,591.3,2365.22,Cooperative
2913,13,9,5,2024-03-16,4,284.59,1138.34,Government
2914,20,9,9,2024-03-17,20,411.18,8223.64,Farmer
2915,17,7,2,2024-03-17,47,444.37,20885.38,Farmer
2916,6,8,1,2024-03-17,8,120.58,964.65,Farmer
2917,22,8,3,2024-03-17,50,400.72,20036.06,Government
2918,16,10,14,2024-03-17,12,944.05,11328.66,Government
2919,19,2,2,2024-03-17,4,319.91,1279.65,Farmer
2920,13,9,2,2024-03-17,22,286.51,6303.27,Farmer
2921,22,9,15,2024-03-17,24,447.17,10731.98,Retailer
2922,18,1,6,2024-03-17,19,179.01,3401.25,Cooperative
2923,23,1,11,2024-03-17,43,605.63,26042.17,Cooperative
2924,30,8,13,2024-03-17,3,1174.53,3523.6,Cooperative
2925,2,3,8,2024-03-17,7,91.32,639.22,Cooperative
2926,26,10,11,2024-03-17,50,559.22,27960.92,Farmer
2927,13,7,12,2024-03-17,7,278.9,1952.29,Wholesaler
2928,13,5,5,2024-03-17,31,279.85,8675.24,Government
2929,21,8,9,2024-03-17,27,275.32,7433.7,Farmer
2930,25,5,15,2024-03-17,3,194.08,582.23,Cooperative
2931,21,9,11,2024-03-17,21,307.32,6453.69,Retailer
2932,20,2,11,2024-03-17,45,395.06,17777.74,Farmer
2933,22,7,3,2024-03-18,11,406.99,4476.92,Government
2934,25,9,9,2024-03-18,17,190.19,3233.15,Retailer
2935,22,9,15,2024-03-18,32,448.49,14351.79,Farmer
2936,16,8,14,2024-03-18,42,960.75,40351.34,Wholesaler
2937,21,9,3,2024-03-18,33,292.32,9646.49,Farmer
2938,5,3,8,2024-03-18,33,99.25,3275.27,Cooperative
2939,21,7,3,2024-03-18,5,295.0,1474.98,Farmer
2940,13,4,14,2024-03-18,18,275.84,4965.13,Retailer
2941,7,5,8,2024-03-18,23,68.42,1573.71,Retailer
2942,20,7,11,2024-03-18,8,363.99,2911.91,Retailer
2943,1,3,1,2024-03-18,12,84.13,1009.6,Cooperative
2944,4,10,1,2024-03-18,7,72.76,509.3,Retailer
2945,26,7,15,2024-03-18,42,503.23,21135.6,Farmer
2946,19,4,12,2024-03-18,1,314.81,314.81,Farmer
2947,20,5,11,2024-03-18,32,383.36,12267.43,Cooperative
2948,26,10,9,2024-03-18,48,556.0,26688.21,Cooperative
2949,29,5,9,2024-03-18,10,477.29,4772.86,Farmer
2950,24,7,3,2024-03-18,35,258.39,9043.72,Retailer
2951,18,7,2,2024-03-18,49,201.84,9890.4,Retailer
2952,16,5,5,2024-03-18,20,876.99,17539.88,Cooperative
2953,18,7,6,2024-03-18,25,178.25,4456.36,Government
2954,20,5,11,2024-03-18,26,387.92,10085.93,Farmer
2955,22,8,3,2024-03-19,6,419.32,2515.9,Farmer
2956,3,2,8,2024-03-19,31,309.02,9579.57,Government
2957,25,2,11,2024-03-19,42,204.81,8602.15,Farmer
2958,18,9,14,2024-03-19,39,200.8,7831.03,Retailer
2959,19,1,12,2024-03-19,46,332.69,15303.81,Cooperative
2960,25,5,11,2024-03-19,10,211.49,2114.94,Farmer
2961,22,2,15,2024-03-19,38,407.78,15495.47,Farmer
2962,23,7,3,2024-03-19,49,595.31,29170.02,Farmer
2963,24,8,11,2024-03-19,26,259.1,6736.68,Government
2964,1,3,1,2024-03-19,9,80.94,728.46,Retailer
2965,29,3,6,2024-03-19,1,477.7,477.7,Cooperative
2966,4,7,1,2024-03-19,46,75.97,3494.44,Retailer
2967,18,8,14,2024-03-19,46,201.49,9268.55,Retailer
2968,17,1,2,2024-03-19,41,492.29,20183.84,Farmer
2969,23,10,9,2024-03-19,21,605.91,12724.03,Retailer
2970,19,1,2,2024-03-19,42,348.58,14640.51,Farmer
2971,34,2,13,2024-03-19,4,175.85,703.38,Farmer
2972,20,5,15,2024-03-19,9,405.93,3653.38,Wholesaler
2973,5,10,1,2024-03-19,50,95.91,4795.37,Farmer
2974,26,7,15,2024-03-19,17,532.91,9059.55,Government
2975,25,1,15,2024-03-19,39,204.11,7960.39,Cooperative
2976,20,10,9,2024-03-19,20,361.7,7234.09,Government
2977,7,7,1,2024-03-19,22,71.34,1569.49,Retailer
2978,22,7,3,2024-03-20,45,440.25,19811.45,Farmer
2979,18,6,5,2024-03-20,35,196.25,6868.69,Farmer
2980,24,3,15,2024-03-20,37,234.21,8665.91,Cooperative
2981,3,1,1,2024-03-20,29,316.62,9181.84,Farmer
2982,18,8,12,2024-03-20,42,183.38,7701.96,Farmer
2983,23,7,11,2024-03-20,2,658.66,1317.32,Retailer
2984,2,2,1,2024-03-20,12,91.14,1093.7,Wholesaler
2985,25,1,15,2024-03-20,13,188.81,2454.5,Retailer
2986,30,2,10,2024-03-20,4,1276.12,5104.49,Farmer
2987,4,3,8,2024-03-20,25,77.87,1946.67,Cooperative
2988,34,2,10,2024-03-20,4,186.9,747.6,Cooperative
2989,19,9,2,2024-03-20,25,312.85,7821.37,Farmer
2990,21,9,11,2024-03-20,14,273.89,3834.44,Cooperative
2991,22,5,9,2024-03-20,6,451.83,2710.98,Farmer
2992,22,7,9,2024-03-20,39,442.58,17260.74,Retailer
2993,13,7,14,2024-03-20,32,269.66,8629.03,Retailer
2994,21,5,9,2024-03-20,26,307.18,7986.67,Retailer
2995,26,8,9,2024-03-20,33,531.01,17523.19,Cooperative
2996,15,5,12,2024-03-20,11,1522.4,16746.4,Wholesaler
2997,18,10,14,2024-03-21,18,192.64,3467.46,Farmer
2998,35,10,7,2024-03-21,3,863.6,2590.79,Farmer
2999,13,8,6,2024-03-21,43,289.3,12439.74,Retailer
3000,29,7,11,2024-03-21,50,509.94,25497.17,Cooperative
3001,20,1,15,2024-03-21,37,408.62,15118.84,Retailer
3002,24,2,9,2024-03-21,21,248.74,5223.55,Farmer
3003,1,5,1,2024-03-21,27,85.39,2305.66,Wholesaler
3004,34,4,13,2024-03-21,1,192.39,192.39,Farmer
3005,21,7,3,2024-03-21,14,290.72,4070.05,Farmer
3006,3,1,1,2024-03-21,49,338.51,16587.04,Wholesaler
3007,5,2,1,2024-03-21,45,97.8,4400.99,Wholesaler
